,timestamp_level_PAVS,mean_vwap_15_PAVS,timestamp_level_SPY_PAVS,mean_vwap_15_SPY_PAVS,15th_ptile_lead_30days_PAVS,85th_ptile_lead_30days_PAVS,15th_ptile_lead_15days_PAVS,85th_ptile_lead_15days_PAVS,10th_ptile_lag_25days_PAVS,30th_ptile_lag_25days_PAVS,50th_ptile_lag_25days_PAVS,70th_ptile_lag_25days_PAVS,90th_ptile_lag_25days_PAVS,10th_ptile_lag_50days_PAVS,30th_ptile_lag_50days_PAVS,50th_ptile_lag_50days_PAVS,70th_ptile_lag_50days_PAVS,90th_ptile_lag_50days_PAVS,10th_ptile_lag_75days_PAVS,30th_ptile_lag_75days_PAVS,50th_ptile_lag_75days_PAVS,70th_ptile_lag_75days_PAVS,90th_ptile_lag_75days_PAVS,change_lag_2510th_ptile_PAVS,change_lag_2530th_ptile_PAVS,change_lag_2550th_ptile_PAVS,change_lag_2570th_ptile_PAVS,change_lag_2590th_ptile_PAVS,change_lag_5010th_ptile_PAVS,change_lag_5030th_ptile_PAVS,change_lag_5050th_ptile_PAVS,change_lag_5070th_ptile_PAVS,change_lag_5090th_ptile_PAVS,change_lag_7510th_ptile_PAVS,change_lag_7530th_ptile_PAVS,change_lag_7550th_ptile_PAVS,change_lag_7570th_ptile_PAVS,change_lag_7590th_ptile_PAVS,change_lead_15_15th_ptile_PAVS,change_lead_15_85th_ptile_PAVS,change_lead_30_15th_ptile_PAVS,change_lead_30_85th_ptile_PAVS,last_earnings_date_PAVS,next_earnings_date_PAVS,days_since_earnings_PAVS,days_before_earnings_PAVS
55,,0.00456626037439129,2023-11-15 14:15:00+00:00,449.91785638609235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2023-11-15 14:30:00+00:00,0.004678516561567291,2023-11-15 14:30:00+00:00,450.32591121098886,0.004883783270574127,0.005895577071525424,0.004732787367187939,0.005732755533814385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011600002886912535,0.22533616337011042,0.0438743149255996,0.2601381215481733,,,,
57,2023-11-15 14:45:00+00:00,0.0049928854741286355,2023-11-15 14:45:00+00:00,449.8471651854051,,,0.004732787367187939,0.005732755533814385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05209374584865454,0.14818486494823369,,,,,,
58,2023-11-15 15:00:00+00:00,0.004962239365309831,2023-11-15 15:00:00+00:00,450.1280401402886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2023-11-15 15:15:00+00:00,0.004789800875372377,2023-11-15 15:15:00+00:00,450.80616411340924,,,0.004729649627397058,0.005734919253464289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012558193866596424,0.19731892884136543,,,,,,
60,2023-11-15 15:30:00+00:00,0.004845837400073783,2023-11-15 15:30:00+00:00,450.8142859352781,0.004888652971308468,0.005896617443807563,0.004729649627397058,0.005734919253464289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02397682032726807,0.18347331534008332,0.008835536090012714,0.2168417874932784,,,,
61,2023-11-15 15:45:00+00:00,0.004743106714553723,2023-11-15 15:45:00+00:00,451.18107788585814,0.004889503759828891,0.005896617443807563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0308652227507266,0.24319729634469608,,,,
62,,0.004743106714553723,2023-11-15 16:00:00+00:00,451.0270820209516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,0.004743106714553723,2023-11-15 16:15:00+00:00,450.8256178745855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,0.004743106714553723,2023-11-15 16:30:00+00:00,450.1358796115133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,0.004743106714553723,2023-11-15 16:45:00+00:00,449.96229732861684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2023-11-15 17:00:00+00:00,0.004773891868703677,2023-11-15 17:00:00+00:00,449.8265013082914,,,0.004729649627397058,0.005734919253464289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009267541562191535,0.2013089971854711,,,,,,
67,,0.004773891868703677,2023-11-15 17:15:00+00:00,449.93131231497006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,0.004773891868703677,2023-11-15 17:30:00+00:00,450.09188935649433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,0.004773891868703677,2023-11-15 17:45:00+00:00,449.9575116340037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2023-11-15 18:00:00+00:00,0.004740882941568159,2023-11-15 18:00:00+00:00,449.28339852564517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,0.004740882941568159,2023-11-15 18:15:00+00:00,449.2880982142398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2023-11-15 18:30:00+00:00,0.004733833280451567,2023-11-15 18:30:00+00:00,449.9524748359571,0.004924416442945809,0.005896617443807563,0.004732754857643396,0.0057370829731141935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002278117424676725,0.21193177563002916,0.040259796068707825,0.2456326816911211,,,,
73,,0.004733833280451567,2023-11-15 18:45:00+00:00,450.152274526182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,0.004733833280451567,2023-11-15 19:00:00+00:00,450.36591155089974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,0.004733833280451567,2023-11-15 19:15:00+00:00,450.0585306833525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,0.004733833280451567,2023-11-15 19:30:00+00:00,450.4946658345729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,0.004733833280451567,2023-11-15 19:45:00+00:00,450.14732906025785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,0.004733833280451567,2023-11-16 13:30:00+00:00,449.62465418154557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,0.004733833280451567,2023-11-16 13:45:00+00:00,449.97931236064346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,0.004733833280451567,2023-11-16 14:00:00+00:00,449.71251855292496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,0.004733833280451567,2023-11-16 14:15:00+00:00,449.23426351106156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2023-11-16 14:30:00+00:00,0.004808969255831118,2023-11-16 14:30:00+00:00,449.4085061810204,0.004924416442945809,0.005896617443807563,0.004741911708011569,0.005732755533814385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013944266276653424,0.1920965239823751,0.024006638631491703,0.22617075096864386,,,,
83,,0.004808969255831118,2023-11-16 14:45:00+00:00,450.10028231329494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,0.004808969255831118,2023-11-16 15:00:00+00:00,450.15123803913855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,0.004808969255831118,2023-11-16 15:15:00+00:00,449.73607722566186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,0.004808969255831118,2023-11-16 15:30:00+00:00,449.39049081645817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2023-11-16 15:45:00+00:00,0.004809731217279708,2023-11-16 15:45:00+00:00,449.0895441807359,0.0049508584017717416,0.005895577071525424,0.004745259008767849,0.0057003705238876275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013404534598572304,0.1851744445527764,0.029342010627332316,0.22576019432118072,,,,
88,,0.004809731217279708,2023-11-16 16:00:00+00:00,448.9089005424439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,0.004809731217279708,2023-11-16 16:15:00+00:00,448.5492151211612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,0.004809731217279708,2023-11-16 16:30:00+00:00,448.3525858454428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,0.004809731217279708,2023-11-16 16:45:00+00:00,448.68588972796033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,0.004809731217279708,2023-11-16 17:00:00+00:00,448.9223797894192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2023-11-16 17:15:00+00:00,0.005155058753192591,2023-11-16 17:15:00+00:00,449.1779983659886,,,0.004747444399601752,0.005662373999835481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07907074838640761,0.09841114736640064,,,,,,
94,2023-11-16 17:30:00+00:00,0.005974597603112677,2023-11-16 17:30:00+00:00,449.47777392742097,0.004951516536424349,0.005887865819769269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1712384891252455,-0.014516757295624731,,,,
95,2023-11-16 17:45:00+00:00,0.006322426563298064,2023-11-16 17:45:00+00:00,449.46248600559363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2023-11-16 18:00:00+00:00,0.006126212063375365,2023-11-16 18:00:00+00:00,449.2752889827177,,,0.004745259008767849,0.005526468476527441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22541711588198768,-0.09789794748265408,,,,,,
97,2023-11-16 18:15:00+00:00,0.006128664880074785,2023-11-16 18:15:00+00:00,449.29395390963816,0.004950093239778002,0.0058802394349037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.19230479449586116,-0.040535002326323046,,,,
98,2023-11-16 18:30:00+00:00,0.006035192948137104,2023-11-16 18:30:00+00:00,449.19917635659385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2023-11-16 18:45:00+00:00,0.0061657657140404085,2023-11-16 18:45:00+00:00,448.8266730696304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2023-11-16 19:00:00+00:00,0.006048868241590668,2023-11-16 19:00:00+00:00,449.02869323794414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,0.006048868241590668,2023-11-16 19:15:00+00:00,449.0909855532603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,0.006048868241590668,2023-11-16 19:30:00+00:00,449.28192642696615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2023-11-16 19:45:00+00:00,0.006225171665429565,2023-11-16 19:45:00+00:00,449.53143284417934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,0.006225171665429565,2023-11-17 13:30:00+00:00,451.62262182770127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2023-11-17 13:45:00+00:00,0.005605379213757259,2023-11-17 13:45:00+00:00,451.2108684701043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,0.005605379213757259,2023-11-17 14:00:00+00:00,451.09631774329034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,0.005605379213757259,2023-11-17 14:15:00+00:00,450.54521620134864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2023-11-17 14:30:00+00:00,0.006014615760977239,2023-11-17 14:30:00+00:00,450.0181271854068,,,0.004723598007275222,0.005450095569757466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2146467546735281,-0.09385806403168316,,,,,,
109,2023-11-17 14:45:00+00:00,0.005755701467280744,2023-11-17 14:45:00+00:00,449.921636654577,,,0.004723598007275222,0.005450095569757466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17931844899751806,-0.05309620369655129,,,,,,
110,2023-11-17 15:00:00+00:00,0.005746459091597112,2023-11-17 15:00:00+00:00,449.93101826077753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2023-11-17 15:15:00+00:00,0.005732034293931084,2023-11-17 15:15:00+00:00,450.17630175940894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2023-11-17 15:30:00+00:00,0.005569523987324679,2023-11-17 15:30:00+00:00,449.94868604628397,,,0.004714441156907049,0.005416067009111369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15352888906909432,-0.027552979134761478,,,,,,
113,2023-11-17 15:45:00+00:00,0.0054514446911705814,2023-11-17 15:45:00+00:00,450.01525917645495,,,0.004714441156907049,0.005416067009111369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13519416888833496,-0.00648959754035695,,,,,,
114,,0.0054514446911705814,2023-11-17 16:00:00+00:00,449.81934869795333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,0.0054514446911705814,2023-11-17 16:15:00+00:00,449.8838004228576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,0.0054514446911705814,2023-11-17 16:30:00+00:00,449.80601342424893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2023-11-17 16:45:00+00:00,0.005533586224768553,2023-11-17 16:45:00+00:00,449.9794344677708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2023-11-17 17:00:00+00:00,0.005505115231804108,2023-11-17 17:00:00+00:00,450.4901161146571,0.004906247292955245,0.005835961259417663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10878390617313287,0.06009792959504183,,,,
119,,0.005505115231804108,2023-11-17 17:15:00+00:00,450.37514858023735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,0.005505115231804108,2023-11-17 17:30:00+00:00,450.28720781416706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,0.005505115231804108,2023-11-17 17:45:00+00:00,450.37811156330207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,0.005505115231804108,2023-11-17 18:00:00+00:00,450.52073279595487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,0.005505115231804108,2023-11-17 18:15:00+00:00,450.73570999419144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,0.005505115231804108,2023-11-17 18:30:00+00:00,450.97563930314914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,0.005505115231804108,2023-11-17 18:45:00+00:00,450.8643890894286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2023-11-17 19:00:00+00:00,0.005468378263336922,2023-11-17 19:00:00+00:00,451.18608112622417,0.00491403407152263,0.005834447275416528,0.0047281764324593085,0.005470995674915472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13536039301456926,0.0004786449386828964,-0.10137268585293863,0.06694288406014957,,,,
127,2023-11-17 19:15:00+00:00,0.005376066671671087,2023-11-17 19:15:00+00:00,451.0732749611189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,0.005376066671671087,2023-11-17 19:30:00+00:00,450.85980045296753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2023-11-17 19:45:00+00:00,0.005403538895302256,2023-11-17 19:45:00+00:00,450.85268140070025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,0.005403538895302256,2023-11-20 13:30:00+00:00,450.63288393228856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,0.005403538895302256,2023-11-20 13:45:00+00:00,450.99567707606514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,0.005403538895302256,2023-11-20 14:00:00+00:00,451.16447832170786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,0.005403538895302256,2023-11-20 14:15:00+00:00,450.8132662387984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
