,timestamp_level_MU,volume_MU,mean_vwap_15_MU,hour_MU,minute_MU,day_of_week_MU,minutes_since_open_MU,session_progress_MU,timestamp_level_SPY_MU,mean_vwap_15_SPY_MU,pct_change_MU,10th_ptile_lag_10days_MU,change_lag_1010th_ptile_MU,30th_ptile_lag_10days_MU,change_lag_1030th_ptile_MU,50th_ptile_lag_10days_MU,change_lag_1050th_ptile_MU,70th_ptile_lag_10days_MU,change_lag_1070th_ptile_MU,90th_ptile_lag_10days_MU,change_lag_1090th_ptile_MU,rolling_avg_vol_10_MU,relative_volume_10_MU,volatility_10_MU,rolling_mean_10_MU,rolling_std_10_MU,z_score_10_MU,bb_width_10_MU,efficiency_ratio_10_MU,skew_10_MU,volume_force_10_MU,rsi_10_MU,rsi_divergence_10_MU,session_adj_rel_volume_10_MU,weekday_adj_vol_10_MU,10th_ptile_lag_25days_MU,change_lag_2510th_ptile_MU,30th_ptile_lag_25days_MU,change_lag_2530th_ptile_MU,50th_ptile_lag_25days_MU,change_lag_2550th_ptile_MU,70th_ptile_lag_25days_MU,change_lag_2570th_ptile_MU,90th_ptile_lag_25days_MU,change_lag_2590th_ptile_MU,rolling_avg_vol_25_MU,relative_volume_25_MU,volatility_25_MU,rolling_mean_25_MU,rolling_std_25_MU,z_score_25_MU,bb_width_25_MU,efficiency_ratio_25_MU,skew_25_MU,volume_force_25_MU,rsi_25_MU,rsi_divergence_25_MU,session_adj_rel_volume_25_MU,weekday_adj_vol_25_MU,10th_ptile_lag_50days_MU,change_lag_5010th_ptile_MU,30th_ptile_lag_50days_MU,change_lag_5030th_ptile_MU,50th_ptile_lag_50days_MU,change_lag_5050th_ptile_MU,70th_ptile_lag_50days_MU,change_lag_5070th_ptile_MU,90th_ptile_lag_50days_MU,change_lag_5090th_ptile_MU,rolling_avg_vol_50_MU,relative_volume_50_MU,volatility_50_MU,rolling_mean_50_MU,rolling_std_50_MU,z_score_50_MU,bb_width_50_MU,efficiency_ratio_50_MU,skew_50_MU,volume_force_50_MU,rsi_50_MU,rsi_divergence_50_MU,session_adj_rel_volume_50_MU,weekday_adj_vol_50_MU,mm_diff_10_25_MU,risk_adj_mm_diff_10_25_MU,mm_diff_10_50_MU,risk_adj_mm_diff_10_50_MU,mm_diff_25_50_MU,risk_adj_mm_diff_25_50_MU,15th_ptile_lead_15days_MU,change_lead_15_15th_ptile_MU,85th_ptile_lead_15days_MU,change_lead_15_85th_ptile_MU,days_since_earnings_MU,days_before_earnings_MU,volatility_10_x_earn_prox_MU,relative_volume_10_x_earn_prox_MU,z_score_10_x_earn_prox_MU,bb_width_10_x_earn_prox_MU,efficiency_ratio_10_x_earn_prox_MU,rsi_10_x_earn_prox_MU,change_lag_10_50th_ptile_x_earn_prox_MU,volatility_Mon_Interact_MU,volatility_Fri_Interact_MU,relative_volume_Mon_Interact_MU,relative_volume_Fri_Interact_MU,z_score_Mon_Interact_MU,z_score_Fri_Interact_MU,bb_width_Mon_Interact_MU,bb_width_Fri_Interact_MU,efficiency_ratio_Mon_Interact_MU,efficiency_ratio_Fri_Interact_MU,rsi_Mon_Interact_MU,rsi_Fri_Interact_MU,pct_chg_50th_Mon_Interact_MU,pct_chg_50th_Fri_Interact_MU,is_open_30m_MU,is_close_30m_MU,is_mid_day_MU,volatility_Open30m_MU,volatility_Close30m_MU,volatility_MidDay_MU,relative_volume_Open30m_MU,relative_volume_Close30m_MU,relative_volume_MidDay_MU,z_score_Open30m_MU,z_score_Close30m_MU,z_score_MidDay_MU,bb_width_Open30m_MU,bb_width_Close30m_MU,bb_width_MidDay_MU,efficiency_ratio_Open30m_MU,efficiency_ratio_Close30m_MU,efficiency_ratio_MidDay_MU,rsi_Open30m_MU,rsi_Close30m_MU,rsi_MidDay_MU,pct_chg_50th_Open30m_MU,pct_chg_50th_Close30m_MU,pct_chg_50th_MidDay_MU
540,2025-12-15 14:30:00,374824.0,0.35328466815084947,14,30,0,300,0.7692307692307693,2025-12-15 14:30:00-05:00,680.7613233098979,-0.0030753987320876197,0.3362879551513578,0.050542140267384045,0.3477555186248758,0.01589953064681042,0.3557881837233262,-0.007036533777702884,0.36229595197356385,-0.024872714623573593,0.37594645898092255,-0.0602793038442292,648143.5384615385,0.5783039986631641,0.005503377956151761,0.35599388636085705,0.014139951864285362,-0.1916002427738466,0.0794392960442711,0.008514318023276615,-0.35614304938714525,-0.0017785153842498952,48.526735129339265,1.0,0.5560615371761193,0.7449307249051621,0.3285320228901476,0.07534317368197162,0.3394115356991865,0.040874074663032285,0.34793507395626144,0.01537526566022636,0.35715013898432524,-0.010823097659904368,0.3741255746078807,-0.055705645033420924,801796.9074074074,0.4674799772076761,0.0063050964749680445,0.34861202642040634,0.018162350844832174,0.257270755881949,0.10419807389507216,,1.029416773090763,-0.0014376873291808364,49.995439546973515,1.0,0.4494999780843039,0.8234212962512601,0.3285320228901476,0.07534317368197162,0.3394115356991865,0.040874074663032285,0.34793507395626144,0.01537526566022636,0.35715013898432524,-0.010823097659904368,0.3741255746078807,-0.055705645033420924,801796.9074074074,0.4674799772076761,0.0063050964749680445,0.34861202642040634,0.018162350844832174,0.257270755881949,0.10419807389507216,,1.029416773090763,-0.0014376873291808364,49.97538745274307,1.0,0.4494999780843039,0.8278712213139148,0.022570618356377536,3.5797419509733874,0.022570618356377536,3.5797419509733874,0.0,0.0,0.36783264087807155,0.0411791793948166,0.4585744358024473,0.29803095674290625,172.97847222222222,90.0,6.0476680836832545e-05,0.006354988996298507,-0.002105497173338974,0.0008729592971897923,9.356393432172105e-05,0.5332608255971348,-7.732454700772401e-05,0.005503377956151761,0.0,0.5783039986631641,0.0,-0.1916002427738466,0.0,0.0794392960442711,0.0,0.008514318023276615,0.0,48.526735129339265,0.0,-0.007036533777702884,0.0,0,0,1,0.0,0.0,0.005503377956151761,0.0,0.0,0.5783039986631641,-0.0,-0.0,-0.1916002427738466,0.0,0.0,0.0794392960442711,0.0,0.0,0.008514318023276615,0.0,0.0,48.526735129339265,-0.0,-0.0,-0.007036533777702884
541,2025-12-15 14:45:00,492699.0,0.3518981015742988,14,45,0,315,0.8076923076923077,2025-12-15 14:45:00-05:00,680.9344900347684,-0.003924785595163738,0.3362879551513578,0.04641898760815008,0.3477555186248758,0.011912342802794162,0.3557881837233262,-0.010933702486456063,0.36229595197356385,-0.028699880146670163,0.37594645898092255,-0.06396750609597866,647463.1307692308,0.7609684267498593,0.00550658570169246,0.355999595181672,0.014138551814512268,-0.2900929077590049,0.07943015669608922,0.004466582760937784,-0.3480961125608199,-0.00298663791968226,48.086139231819054,1.0,0.6731643775094909,0.7453649215440232,0.3285454895336001,0.0710787783872786,0.33941806879976266,0.036768911032543296,0.3479448233200257,0.011361796438158359,0.35713811955805613,-0.0146722449853341,0.37412358605329665,-0.05940679846854583,801007.6783733827,0.6150989725847955,0.006300637375005046,0.3486206634661188,0.01814663808617479,0.1806085563957402,0.10410534995690751,,1.0321899555737368,-0.0024141315872008204,49.782142213324974,1.0,0.5441260142096268,0.8228389549839658,0.3285454895336001,0.0710787783872786,0.33941806879976266,0.036768911032543296,0.3479448233200257,0.011361796438158359,0.35713811955805613,-0.0146722449853341,0.37412358605329665,-0.05940679846854583,801007.6783733827,0.6150989725847955,0.006300637375005046,0.3486206634661188,0.01814663808617479,0.1806085563957402,0.10410534995690751,,1.0321899555737368,-0.0024141315872008204,49.82633465134172,1.0,0.5441260142096268,0.8272857329638181,0.022541966075139787,3.5777278921914997,0.022541966075139787,3.5777278921914997,0.0,0.0,0.36845937955511787,0.047062709081772,0.4589378562288102,0.3041782668779512,172.98888888888888,90.0,6.0511930787829235e-05,0.008362290403844608,-0.0031878341511978564,0.0008728588647921893,4.908332704327236e-05,0.5284191124375721,-0.00012015057677424245,0.00550658570169246,0.0,0.7609684267498593,0.0,-0.2900929077590049,0.0,0.07943015669608922,0.0,0.004466582760937784,0.0,48.086139231819054,0.0,-0.010933702486456063,0.0,0,0,1,0.0,0.0,0.00550658570169246,0.0,0.0,0.7609684267498593,-0.0,-0.0,-0.2900929077590049,0.0,0.0,0.07943015669608922,0.0,0.0,0.004466582760937784,0.0,0.0,48.086139231819054,-0.0,-0.0,-0.010933702486456063
542,2025-12-15 15:00:00,497123.0,0.350994338654011,15,0,0,330,0.8461538461538461,2025-12-15 15:00:00-05:00,681.4621479894817,-0.0025682517644870506,0.3362879551513578,0.04373152019683274,0.3477555186248758,0.009313497142884706,0.3557881837233262,-0.013473873750239852,0.36229595197356385,-0.031194423393329916,0.37594645898092255,-0.06637147320006484,648484.4653846154,0.7665919949295269,0.005512004731186362,0.3559994700225911,0.01413858811726618,-0.3540050341001017,0.0794303885697862,0.0031352572610694033,-0.33944916529165486,-0.0019688012436194055,47.801069227563545,1.0,0.6191704574430794,0.7460984349609353,0.3285482857704966,0.06831888600750084,0.3394626871795398,0.03397030633994875,0.3480090883258118,0.008578081516665292,0.357094999476489,-0.017084139602687648,0.37411643586042065,-0.061804547969756436,800438.8431734317,0.6210630633929493,0.006297058481836038,0.3486267103998978,0.018130405505405695,0.13058881961615598,0.10401042125893868,,1.0350464312618946,-0.001595046308416675,49.643667976110045,1.0,0.5016278588943052,0.8223715653311557,0.3285482857704966,0.06831888600750084,0.3394626871795398,0.03397030633994875,0.3480090883258118,0.008578081516665292,0.357094999476489,-0.017084139602687648,0.37411643586042065,-0.061804547969756436,800438.8431734317,0.6210630633929493,0.006297058481836038,0.3486267103998978,0.018130405505405695,0.13058881961615598,0.10401042125893868,,1.0350464312618946,-0.001595046308416675,49.72951130201323,1.0,0.5016278588943052,0.8268158174485615,0.02235313863479194,3.549774660545064,0.02235313863479194,3.549774660545064,0.0,0.0,0.368742891042206,0.05056649191624272,0.4591186816636782,0.30805152990302126,172.99930555555557,90.0,6.05714805624875e-05,0.008424087856368428,-0.0038901652098912278,0.0008728614128547934,3.445337649526817e-05,0.5252864750281708,-0.00014806454670593245,0.005512004731186362,0.0,0.7665919949295269,0.0,-0.3540050341001017,0.0,0.0794303885697862,0.0,0.0031352572610694033,0.0,47.801069227563545,0.0,-0.013473873750239852,0.0,0,0,1,0.0,0.0,0.005512004731186362,0.0,0.0,0.7665919949295269,-0.0,-0.0,-0.3540050341001017,0.0,0.0,0.0794303885697862,0.0,0.0,0.0031352572610694033,0.0,0.0,47.801069227563545,-0.0,-0.0,-0.013473873750239852
543,2025-12-15 15:15:00,576130.0,0.35052374600722463,15,15,0,345,0.8846153846153846,2025-12-15 15:15:00-05:00,681.0538306611942,-0.0013407414164882114,0.3362879551513578,0.04233214612001059,0.3477555186248758,0.007960268735044636,0.3557881837233262,-0.014796550186150632,0.36229595197356385,-0.03249334115441127,0.37594645898092255,-0.06762322763356043,648664.9230769231,0.8881781325050601,0.0055119293773090855,0.3559923233249134,0.014140654453342477,-0.38672731419415396,0.07944359204867647,0.004966715492420072,-0.32933026597693293,-0.0011908172074686885,47.652833903609604,1.0,0.6490532506767748,0.7460882351493157,0.3285510820073931,0.06687746655887478,0.33950730555931696,0.032448316332276794,0.3480733533315979,0.007039874360311452,0.3570518793949219,-0.01828343096459864,0.37410928566754464,-0.06304451817664718,799880.2504604051,0.7202703150482636,0.006292195339775487,0.3486310706729256,0.01811395727946487,0.10448712587197607,0.10391476149559142,,1.0376573160770233,-0.0009656962424522192,49.57164755387055,1.0,0.526351384073731,0.8217364577233259,0.3285510820073931,0.06687746655887478,0.33950730555931696,0.032448316332276794,0.3480733533315979,0.007039874360311452,0.3570518793949219,-0.01828343096459864,0.37410928566754464,-0.06304451817664718,799880.2504604051,0.7202703150482636,0.006292195339775487,0.3486310706729256,0.01811395727946487,0.10448712587197607,0.10391476149559142,,1.0376573160770233,-0.0009656962424522192,49.679166547716626,1.0,0.526351384073731,0.8261772775986042,0.022164380921106192,3.5225195220809917,0.022164380921106192,3.5225195220809917,0.0,0.0,0.3694857203504315,0.05409611919078378,0.4593707245755837,0.3105266898697232,173.00972222222222,90.0,6.057065249790204e-05,0.009760199258297363,-0.004249750705430264,0.0008730065060294119,5.45792911254953e-05,0.5236575154242814,-0.0001625994525950619,0.0055119293773090855,0.0,0.8881781325050601,0.0,-0.38672731419415396,0.0,0.07944359204867647,0.0,0.004966715492420072,0.0,47.652833903609604,0.0,-0.014796550186150632,0.0,0,0,1,0.0,0.0,0.0055119293773090855,0.0,0.0,0.8881781325050601,-0.0,-0.0,-0.38672731419415396,0.0,0.0,0.07944359204867647,0.0,0.0,0.004966715492420072,0.0,0.0,47.652833903609604,-0.0,-0.0,-0.014796550186150632
544,2025-12-15 15:30:00,674608.0,0.34869261273491275,15,30,0,360,0.9230769230769231,2025-12-15 15:30:00-05:00,680.8953757078394,-0.0052239920780549065,0.3362879551513578,0.036887011245977666,0.3477555186248758,0.0026946922761786436,0.3557881837233262,-0.019943245203250567,0.36229595197356385,-0.03754758827568602,0.37594645898092255,-0.07249395650616514,649998.7461538462,1.0378604635651545,0.005512220030534991,0.35598469878321876,0.01414307567932047,-0.515594076822218,0.07945889656304059,0.007698107035404629,-0.3285542513547341,-0.00542177483979076,47.08034210948707,1.0,0.6786010723310625,0.746127577625881,0.3285538782442896,0.06129507464115032,0.33955192393909406,0.02691985570212312,0.3481030036199928,0.001693777728972431,0.35700875931335474,-0.023293956692930086,0.3741021354746687,-0.06792135176538301,799468.9448529412,0.8438201437881883,0.006286645491112294,0.34863454985552544,0.018097452005958727,0.0032083455377139793,0.10381903924013458,,1.039633250266758,-0.004408109746452647,49.29253200104724,1.0,0.5517285555538153,0.8210116688801435,0.3285538782442896,0.06129507464115032,0.33955192393909406,0.02691985570212312,0.3481030036199928,0.001693777728972431,0.35700875931335474,-0.023293956692930086,0.3741021354746687,-0.06792135176538301,799468.9448529412,0.8438201437881883,0.006286645491112294,0.34863454985552544,0.018097452005958727,0.0032083455377139793,0.10381903924013458,,1.039633250266758,-0.004408109746452647,49.48393624146733,1.0,0.5517285555538153,0.8254485718588671,0.022077316263903746,3.5117800574432607,0.022077316263903746,3.5117800574432607,0.0,0.0,0.3701445416996859,0.061521030791327945,0.45959531778484897,0.31805292397819734,173.02013888888888,90.0,6.057384648939551e-05,0.011405060039177522,-0.0056658689760683304,0.0008731746875059406,8.459458280664428e-05,0.5173663968075503,-0.0002191565406950612,0.005512220030534991,0.0,1.0378604635651545,0.0,-0.515594076822218,0.0,0.07945889656304059,0.0,0.007698107035404629,0.0,47.08034210948707,0.0,-0.019943245203250567,0.0,0,1,0,0.0,0.005512220030534991,0.0,0.0,1.0378604635651545,0.0,-0.0,-0.515594076822218,-0.0,0.0,0.07945889656304059,0.0,0.0,0.007698107035404629,0.0,0.0,47.08034210948707,0.0,-0.0,-0.019943245203250567,-0.0
545,2025-12-15 15:45:00,1609030.0,0.34825389300420057,15,45,0,375,0.9615384615384616,2025-12-15 15:45:00-05:00,681.0652543578045,-0.0012581847584069994,0.3362879551513578,0.03558241581223777,0.3477555186248758,0.0014331170970211368,0.3557881837233262,-0.021176337674509688,0.36229595197356385,-0.03875853123080963,0.37594645898092255,-0.07366093047341948,651304.9346153847,2.470471071972119,0.005521320044710829,0.35596864005451084,0.014148997488066245,-0.5452504360692101,0.07949575269270662,0.01638912968417414,-0.3170780203926308,-0.003108309048840721,46.94417563108181,1.0,1.4252717722916068,0.7473593447715623,0.3285566744811861,0.0599507483879844,0.3395729965047175,0.02556415436102694,0.34813265390838777,0.0003482554550734612,0.3569890335448586,-0.02446893243167484,0.3740949852817927,-0.06907628622213936,799239.8422018349,2.013200437514808,0.00628481966959974,0.3486346563929188,0.018080810838323108,-0.021058977505100877,0.10372354272172898,,1.0421507559949417,-0.002532978106099434,49.22592068173013,1.0,1.1614617908739275,0.8207732236283446,0.3285566744811861,0.0599507483879844,0.3395729965047175,0.02556415436102694,0.34813265390838777,0.0003482554550734612,0.3569890335448586,-0.02446893243167484,0.3740949852817927,-0.06907628622213936,799239.8422018349,2.013200437514808,0.00628481966959974,0.3486346563929188,0.018080810838323108,-0.021058977505100877,0.10372354272172898,,1.0421507559949417,-0.002532978106099434,49.437317216342436,1.0,1.1614617908739275,0.8252088380036439,0.021990266437209943,3.4989494676480404,0.021990266437209943,3.4989494676480404,0.0,0.0,0.3705887141733055,0.06413373006812463,0.46044184041851316,0.32214413009579596,173.03055555555557,90.0,6.067384664517395e-05,0.027148033757935373,-0.005991763033727584,0.000873579699919853,0.00018010032619971583,0.5158700618800199,-0.0002327070074121944,0.005521320044710829,0.0,2.470471071972119,0.0,-0.5452504360692101,0.0,0.07949575269270662,0.0,0.01638912968417414,0.0,46.94417563108181,0.0,-0.021176337674509688,0.0,0,1,0,0.0,0.005521320044710829,0.0,0.0,2.470471071972119,0.0,-0.0,-0.5452504360692101,-0.0,0.0,0.07949575269270662,0.0,0.0,0.01638912968417414,0.0,0.0,46.94417563108181,0.0,-0.0,-0.021176337674509688,-0.0
546,2025-12-16 09:30:00,1573989.0,0.3477936357109751,9,30,1,0,0.0,2025-12-16 09:30:00-05:00,679.5057226132599,-0.001321614208688593,0.3362879551513578,0.03421377537723227,0.3477555186248758,0.00010960886041442083,0.3557881837233262,-0.022469964934439646,0.36229595197356385,-0.04002892161391567,0.37594645898092255,-0.07488519334976916,653581.276923077,2.4082528915301995,0.005519799092708047,0.3559476653436723,0.014156402839179062,-0.5759958744696217,0.07954204630341297,0.016279783644043384,-0.3100448103785997,-0.0031827812395617003,46.80107528539829,1.0,1.2041264457650998,0.750645639442132,0.3285594707180826,0.0585408935279062,0.339582296163264,0.024180705650695182,0.34816398878206567,-0.001063731698347446,0.3569810049328979,-0.025736297155782205,0.3740878350889167,-0.07028883837319044,800722.9743589744,1.9657098027692665,0.00627926199005889,0.34863395902407496,0.018064222672036022,-0.04651865338222951,0.10362858926653554,,1.044061857330619,-0.002597910005498314,49.15601806910779,1.0,0.9828549013846333,0.8385000501868658,0.3285594707180826,0.0585408935279062,0.339582296163264,0.024180705650695182,0.34816398878206567,-0.001063731698347446,0.3569810049328979,-0.025736297155782205,0.3740878350889167,-0.07028883837319044,800722.9743589744,1.9657098027692665,0.00627926199005889,0.34863395902407496,0.018064222672036022,-0.04651865338222951,0.10362858926653554,,1.044061857330619,-0.002597910005498314,49.388428817124186,1.0,0.9828549013846333,0.8332247549808268,0.021898286976580254,3.487398202408,0.021898286976580254,3.487398202408,0.0,0.0,0.3709048132732174,0.06645083517700777,0.46100994400279266,0.3255272571632192,173.77013888888888,90.0,6.0657132886901616e-05,0.026464317489342852,-0.0063296249941716684,0.0008740884209166261,0.00017889872136311413,0.5142975306087725,-0.0002469226915872489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.005519799092708047,0.0,0.0,2.4082528915301995,0.0,0.0,-0.5759958744696217,-0.0,-0.0,0.07954204630341297,0.0,0.0,0.016279783644043384,0.0,0.0,46.80107528539829,0.0,0.0,-0.022469964934439646,-0.0,-0.0
547,2025-12-16 09:45:00,954365.0,0.3487070812281502,9,45,1,15,0.038461538461538464,2025-12-16 09:45:00-05:00,679.9531313181653,0.00262640089807209,0.3362879551513578,0.03693003536568165,0.3477068938060826,0.002876524566767425,0.3557881837233262,-0.01990257917245093,0.36229595197356385,-0.03750765271151914,0.37594645898092255,-0.07245547099076313,651957.8192307692,1.4638447026005983,0.005519770361940395,0.3559267615691207,0.014164443816125943,-0.5097044709055936,0.0795919011747321,0.021432475913763058,-0.3101128852542294,0.0038446430415482826,47.12343806230503,1.0,0.8445257899618835,0.7506417323025617,0.32856226695497914,0.06131201388360086,0.33959159582181053,0.02684249409730008,0.34813265390838777,0.0016500242459691519,0.3569729763209372,-0.02315552056062517,0.3740806848960407,-0.06782922693520509,802136.6234003656,1.1897786139651843,0.006273742342008032,0.34863242278401446,0.018047708526951967,0.004136727054531077,0.10353430918921115,,1.0460120514305675,0.0031248356202251263,49.29934618162375,1.0,0.6864107388260677,0.8377629850389255,0.32856226695497914,0.06131201388360086,0.33959159582181053,0.02684249409730008,0.34813265390838777,0.0016500242459691519,0.3569729763209372,-0.02315552056062517,0.3740806848960407,-0.06782922693520509,802136.6234003656,1.1897786139651843,0.006273742342008032,0.34863242278401446,0.018047708526951967,0.004136727054531077,0.10353430918921115,,1.0460120514305675,0.0031248356202251263,49.48771710779749,1.0,0.6864107388260677,0.8324923269658725,0.021990266437209943,3.5051274404379726,0.021990266437209943,3.5051274404379726,0.0,0.0,0.3714684229972911,0.06527352897158042,0.46121024331866256,0.3226294163407149,173.78055555555557,90.0,6.065681716418018e-05,0.0160862055230835,-0.0056011480319296,0.0008746362766454077,0.0002355217133380556,0.5178399787066487,-0.0002187096612357245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.005519770361940395,0.0,0.0,1.4638447026005983,0.0,0.0,-0.5097044709055936,-0.0,-0.0,0.0795919011747321,0.0,0.0,0.021432475913763058,0.0,0.0,47.12343806230503,0.0,0.0,-0.01990257917245093,-0.0,-0.0
548,2025-12-16 10:00:00,819689.0,0.349443082576916,10,0,1,30,0.07692307692307693,2025-12-16 10:00:00-05:00,679.9324427905939,0.0021106578798846254,0.3362879551513578,0.03911863991571532,0.3477068938060826,0.0049932538058956285,0.3557881837233262,-0.017833928828126618,0.36229595197356385,-0.03547616065438601,0.37594645898092255,-0.07049774182166586,651861.473076923,1.2574588832975444,0.0055186880766191935,0.3559050868519363,0.014171187549554709,-0.4559959602837489,0.07963464458966955,0.019128799171317677,-0.3095008886756753,0.0026540655006628837,47.38232515095183,1.0,0.8221846544637791,0.7504945507216114,0.3285650631918756,0.06354302914077022,0.33960217854051367,0.028977741187335506,0.34816398878206567,0.003673825657055412,0.35696167685956864,-0.021062749225067484,0.3740735347031647,-0.06584387785089767,802414.4124087591,1.0215282618608312,0.006269024773326163,0.3486325590220512,0.01803120427100059,0.04495116037082059,0.10343958878413365,,1.0442543203241739,0.0021560966754214086,49.4145983968104,1.0,0.6679223250628512,0.8371330254062858,0.3285650631918756,0.06354302914077022,0.33960217854051367,0.028977741187335506,0.34816398878206567,0.003673825657055412,0.35696167685956864,-0.021062749225067484,0.3740735347031647,-0.06584387785089767,802414.4124087591,1.0215282618608312,0.006269024773326163,0.3486325590220512,0.01803120427100059,0.04495116037082059,0.10343958878413365,,1.0442543203241739,0.0021560966754214086,49.567557437880616,1.0,0.6679223250628512,0.8318663306282013,0.021898286976580254,3.493093067641788,0.021898286976580254,3.493093067641788,0.0,0.0,0.372108063300943,0.06486029300362016,0.46137403186051734,0.32031239095701436,173.79097222222222,90.0,6.064492391889224e-05,0.013818229486786203,-0.005010944618502736,0.0008751059845018633,0.00021020658430019427,0.5206848917687015,-0.0001959772398695233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0055186880766191935,0.0,0.0,1.2574588832975444,0.0,0.0,-0.4559959602837489,-0.0,-0.0,0.07963464458966955,0.0,0.0,0.019128799171317677,0.0,0.0,47.38232515095183,0.0,0.0,-0.017833928828126618,-0.0,-0.0
549,2025-12-16 10:15:00,746778.0,0.3452273945826789,10,15,1,45,0.11538461538461539,2025-12-16 10:15:00-05:00,677.6277851704679,-0.012064019018917405,0.3362879551513578,0.026582692880860515,0.3477068938060826,-0.007131003921902412,0.3557881837233262,-0.02968279899047951,0.36229595197356385,-0.04711219459645076,0.37594645898092255,-0.08171127474245599,651351.6576923077,1.1465051039338428,0.0055201749504154626,0.35588545174156205,0.014176610556349422,-0.751805737804485,0.07966951437309236,0.005041073046231718,-0.3122475224508669,-0.013831459379143755,46.08008509813176,1.0,0.8378306528747314,0.7506967528874556,0.32856785942877215,0.05070348384918118,0.33961532737952993,0.016524775976548754,0.3481953236557436,-0.008523747653771065,0.35694383569938415,-0.03282432681250373,0.37406638451028873,-0.07709591431308253,802445.8779599272,0.9306272491529863,0.006263957287907787,0.3486340353855391,0.018014778142446553,-0.18910256767655836,0.10334491939391287,,1.0430680763696554,-0.011227104833304413,48.77753636054953,1.0,0.6800737589964132,0.8364563397090881,0.32856785942877215,0.05070348384918118,0.33961532737952993,0.016524775976548754,0.3481953236557436,-0.008523747653771065,0.35694383569938415,-0.03282432681250373,0.37406638451028873,-0.07709591431308253,802445.8779599272,0.9306272491529863,0.006263957287907787,0.3486340353855391,0.018014778142446553,-0.18910256767655836,0.10334491939391287,,1.0430680763696554,-0.011227104833304413,49.12214672206619,1.0,0.6800737589964132,0.8311939021958822,0.02180632407082397,3.481237669503245,0.02180632407082397,3.481237669503245,0.0,0.0,0.3722364206289002,0.07823546586988152,0.4620666011021061,0.3384412950793371,173.80138888888888,90.0,6.066126319137871e-05,0.012598957186086186,-0.008261601514335,0.0008754891689350809,5.539640710144746e-05,0.5063745615179315,-0.00032618460429098366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0055201749504154626,0.0,0.0,1.1465051039338428,-0.0,-0.0,-0.751805737804485,0.0,0.0,0.07966951437309236,0.0,0.0,0.005041073046231718,0.0,0.0,46.08008509813176,-0.0,-0.0,-0.02968279899047951
550,2025-12-16 10:30:00,920978.0,0.3443022633834067,10,30,1,60,0.15384615384615385,2025-12-16 10:30:00-05:00,677.8515542559337,-0.0026797734298883435,0.3362879551513578,0.023831683856895186,0.34745025437629606,-0.009060263888827174,0.3557881837233262,-0.032283029244308425,0.36229595197356385,-0.049665718019035784,0.37594645898092255,-0.08417208046936717,650424.2576923077,1.4159650245327744,0.005535668012629876,0.3558633067693699,0.014188786616871304,-0.8148014131255196,0.07974290322697901,0.012966726193998768,-0.32226997897942744,-0.0037944654503941255,45.80170898108275,1.0,1.1436640582764717,0.7528036773239298,0.3285706556656686,0.04787891872409171,0.3396284762185462,0.013761470230349536,0.34816398878206567,-0.011091685306593371,0.3569259945391997,-0.03536792317995938,0.3740592343174127,-0.07955149399882312,802344.6636363637,1.14785832291321,0.006279303840799147,0.3486278414931703,0.017998949927628904,-0.24032391484814886,0.10325595253976014,,1.0311452763766975,-0.0030760002350190144,48.63950215037496,1.0,0.9271163377375927,0.8385056387174704,0.3285706556656686,0.04787891872409171,0.3396284762185462,0.013761470230349536,0.34816398878206567,-0.011091685306593371,0.3569259945391997,-0.03536792317995938,0.3740592343174127,-0.07955149399882312,802344.6636363637,1.14785832291321,0.006279303840799147,0.3486278414931703,0.017998949927628904,-0.24032391484814886,0.10325595253976014,,1.0311452763766975,-0.0030760002350190144,49.02532192203355,1.0,0.9271163377375927,0.8332303083520433,0.021898286976580254,3.4873749593543044,0.021898286976580254,3.4873749593543044,0.0,0.0,0.37243482407014067,0.0817089042932205,0.46277679274500927,0.3441003500742956,173.81180555555557,90.0,6.083151662230634e-05,0.015560055214645874,-0.008953861682698018,0.0008762956398569123,0.0001424914966373491,0.5033154833086017,-0.00035475856312426846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.005535668012629876,0.0,0.0,1.4159650245327744,-0.0,-0.0,-0.8148014131255196,0.0,0.0,0.07974290322697901,0.0,0.0,0.012966726193998768,0.0,0.0,45.80170898108275,-0.0,-0.0,-0.032283029244308425
