,timestamp_level_QCOM,volume_QCOM,mean_vwap_15_QCOM,hour_QCOM,minute_QCOM,day_of_week_QCOM,minutes_since_open_QCOM,session_progress_QCOM,timestamp_level_SPY_QCOM,mean_vwap_15_SPY_QCOM,pct_change_QCOM,10th_ptile_lag_10days_QCOM,change_lag_1010th_ptile_QCOM,30th_ptile_lag_10days_QCOM,change_lag_1030th_ptile_QCOM,50th_ptile_lag_10days_QCOM,change_lag_1050th_ptile_QCOM,70th_ptile_lag_10days_QCOM,change_lag_1070th_ptile_QCOM,90th_ptile_lag_10days_QCOM,change_lag_1090th_ptile_QCOM,rolling_avg_vol_10_QCOM,relative_volume_10_QCOM,volatility_10_QCOM,rolling_mean_10_QCOM,rolling_std_10_QCOM,z_score_10_QCOM,bb_width_10_QCOM,efficiency_ratio_10_QCOM,skew_10_QCOM,volume_force_10_QCOM,rsi_10_QCOM,rsi_divergence_10_QCOM,session_adj_rel_volume_10_QCOM,weekday_adj_vol_10_QCOM,10th_ptile_lag_25days_QCOM,change_lag_2510th_ptile_QCOM,30th_ptile_lag_25days_QCOM,change_lag_2530th_ptile_QCOM,50th_ptile_lag_25days_QCOM,change_lag_2550th_ptile_QCOM,70th_ptile_lag_25days_QCOM,change_lag_2570th_ptile_QCOM,90th_ptile_lag_25days_QCOM,change_lag_2590th_ptile_QCOM,rolling_avg_vol_25_QCOM,relative_volume_25_QCOM,volatility_25_QCOM,rolling_mean_25_QCOM,rolling_std_25_QCOM,z_score_25_QCOM,bb_width_25_QCOM,efficiency_ratio_25_QCOM,skew_25_QCOM,volume_force_25_QCOM,rsi_25_QCOM,rsi_divergence_25_QCOM,session_adj_rel_volume_25_QCOM,weekday_adj_vol_25_QCOM,10th_ptile_lag_50days_QCOM,change_lag_5010th_ptile_QCOM,30th_ptile_lag_50days_QCOM,change_lag_5030th_ptile_QCOM,50th_ptile_lag_50days_QCOM,change_lag_5050th_ptile_QCOM,70th_ptile_lag_50days_QCOM,change_lag_5070th_ptile_QCOM,90th_ptile_lag_50days_QCOM,change_lag_5090th_ptile_QCOM,rolling_avg_vol_50_QCOM,relative_volume_50_QCOM,volatility_50_QCOM,rolling_mean_50_QCOM,rolling_std_50_QCOM,z_score_50_QCOM,bb_width_50_QCOM,efficiency_ratio_50_QCOM,skew_50_QCOM,volume_force_50_QCOM,rsi_50_QCOM,rsi_divergence_50_QCOM,session_adj_rel_volume_50_QCOM,weekday_adj_vol_50_QCOM,mm_diff_10_25_QCOM,risk_adj_mm_diff_10_25_QCOM,mm_diff_10_50_QCOM,risk_adj_mm_diff_10_50_QCOM,mm_diff_25_50_QCOM,risk_adj_mm_diff_25_50_QCOM,15th_ptile_lead_15days_QCOM,change_lead_15_15th_ptile_QCOM,85th_ptile_lead_15days_QCOM,change_lead_15_85th_ptile_QCOM,days_since_earnings_QCOM,days_before_earnings_QCOM,volatility_10_x_earn_prox_QCOM,relative_volume_10_x_earn_prox_QCOM,z_score_10_x_earn_prox_QCOM,bb_width_10_x_earn_prox_QCOM,efficiency_ratio_10_x_earn_prox_QCOM,rsi_10_x_earn_prox_QCOM,change_lag_10_50th_ptile_x_earn_prox_QCOM,volatility_Mon_Interact_QCOM,volatility_Fri_Interact_QCOM,relative_volume_Mon_Interact_QCOM,relative_volume_Fri_Interact_QCOM,z_score_Mon_Interact_QCOM,z_score_Fri_Interact_QCOM,bb_width_Mon_Interact_QCOM,bb_width_Fri_Interact_QCOM,efficiency_ratio_Mon_Interact_QCOM,efficiency_ratio_Fri_Interact_QCOM,rsi_Mon_Interact_QCOM,rsi_Fri_Interact_QCOM,pct_chg_50th_Mon_Interact_QCOM,pct_chg_50th_Fri_Interact_QCOM,is_open_30m_QCOM,is_close_30m_QCOM,is_mid_day_QCOM,volatility_Open30m_QCOM,volatility_Close30m_QCOM,volatility_MidDay_QCOM,relative_volume_Open30m_QCOM,relative_volume_Close30m_QCOM,relative_volume_MidDay_QCOM,z_score_Open30m_QCOM,z_score_Close30m_QCOM,z_score_MidDay_QCOM,bb_width_Open30m_QCOM,bb_width_Close30m_QCOM,bb_width_MidDay_QCOM,efficiency_ratio_Open30m_QCOM,efficiency_ratio_Close30m_QCOM,efficiency_ratio_MidDay_QCOM,rsi_Open30m_QCOM,rsi_Close30m_QCOM,rsi_MidDay_QCOM,pct_chg_50th_Open30m_QCOM,pct_chg_50th_Close30m_QCOM,pct_chg_50th_MidDay_QCOM
677,2025-12-23 09:45:00,115079.0,0.2540621660880547,9.0,45.0,1.0,15.0,0.038461538461538464,2025-12-23 09:45:00-05:00,685.735264667173,-0.00024018266230407814,0.25603044632407346,-0.007687680368792452,0.2579202837533861,-0.01495856630268128,0.259605854206432,-0.02135424925344364,0.26154331431546224,-0.028603859544213364,0.2635873301841365,-0.036136653796780396,211768.16153846154,0.5434197433833756,0.0022187841708454226,0.25971003819057825,0.002890604358157577,-1.9538724096172755,0.022260243603186552,0.011474052546499884,0.4487415893551852,-0.0001305200007144181,46.075414497481525,1.0,0.3135113904134859,0.7543759521925419,0.24502651748116372,0.03687620711332029,0.2489632701585565,0.020480514761277446,0.2546295953109447,-0.002228449612061268,0.25768194837904845,-0.014047481066345667,0.2620073465256722,-0.03032426587641123,227572.94307692308,0.5056796227357379,0.0021485595457045267,0.25352588626176387,0.006322987913330293,0.08481430514207411,0.049880412659730124,0.011786879388320506,-0.13493294932287994,-0.00012145547806159137,48.907416291012346,1.0,0.29173824388600256,0.7452528539074713,0.24518323308177067,0.036213459194099275,0.24920914185746074,0.01947370066130936,0.2548151252195313,-0.0029549232245452725,0.2580226276802877,-0.01534928013034719,0.2619251136024758,-0.030019830501456533,227739.8906942393,0.5053089278702764,0.0021204291108248333,0.25376085716318925,0.0063023559675491996,0.04780893469313703,0.049671616324154066,,-0.12563853282978457,-0.00012136644358190237,49.25836378399037,1.0,0.291524381463621,0.8141765435552969,0.0195431284780957,9.095921273006832,0.018800803063685208,8.866508655114538,-0.0007280961380403638,-0.34337207234300754,0.24490815513275044,-0.03603059478022244,0.2586335820986732,0.017993296998948305,236.78125,90.0,2.4382243635663986e-05,0.005971645531685447,-0.02147112538040962,0.0002446180615734786,0.00012608848952197675,0.5063232362360608,-0.00023466207970817188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0022187841708454226,0.0,0.0,0.5434197433833756,0.0,0.0,-1.9538724096172755,-0.0,-0.0,0.022260243603186552,0.0,0.0,0.011474052546499884,0.0,0.0,46.075414497481525,0.0,0.0,-0.02135424925344364,-0.0,-0.0
678,2025-12-23 10:00:00,106489.0,0.25451270919714125,10.0,0.0,1.0,30.0,0.07692307692307693,2025-12-23 10:00:00-05:00,684.7537313702371,0.0017733577416261248,0.25603044632407346,-0.005927955634663516,0.2579202837533861,-0.013211735450411686,0.259605854206432,-0.019618760235047765,0.26154331431546224,-0.026881226678350398,0.2635873301841365,-0.034427379269921295,210901.9153846154,0.504921919773935,0.0021726853162555935,0.25971463151687535,0.0028806214919462323,-1.8058333364094727,0.022182974252330945,0.0025821906917323184,0.5839387520484857,0.0008954071953478327,46.57037774551302,1.0,0.33014125523680365,0.7387025632333367,0.24502651748116372,0.03871495956231259,0.2489632701585565,0.022290191782307924,0.2545895044171793,-0.0003016433069928223,0.25768194837904845,-0.012299034534018937,0.2620073465256722,-0.02860468390643621,227077.3046153846,0.46895483536043925,0.0021328021030515595,0.2535211108808738,0.006321406325318329,0.1568635625107527,0.04986887524557017,0.011640322521996534,-0.1057167040478138,0.0008316246877594397,49.11526974099853,1.0,0.3066243154279795,0.7397872017542021,0.24518331382826,0.038050694491453346,0.24921974068133057,0.021238159149594146,0.2548011739780742,-0.0011321171579758726,0.2580140213873488,-0.0135702399868848,0.2619240046582671,-0.028295594635533234,227573.72418879057,0.46793187737112774,0.0021188759281658715,0.253761301571633,0.006297710258270647,0.11931441662014072,0.04963491453792766,,-0.1252836542474648,0.0008298106172897359,49.397657881364566,1.0,0.305955458281122,0.8135801713953751,0.019703678675742763,9.238399871957757,0.018856585914989656,8.899334625653225,-0.0008307244334483552,-0.3920590263949253,0.2444328092491312,-0.0396047017840761,0.2586335820986732,0.01619122642060283,236.79166666666666,90.0,2.3875662815995534e-05,0.0055485925249882965,-0.019844322378126077,0.0002437689478278126,2.8375721887168337e-05,0.5117623928078354,-0.00021559077181371172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0021726853162555935,0.0,0.0,0.504921919773935,0.0,0.0,-1.8058333364094727,-0.0,-0.0,0.022182974252330945,0.0,0.0,0.0025821906917323184,0.0,0.0,46.57037774551302,0.0,0.0,-0.019618760235047765,-0.0,-0.0
679,2025-12-23 10:15:00,97906.0,0.25487380398201015,10.0,15.0,1.0,45.0,0.11538461538461539,2025-12-23 10:15:00-05:00,685.2796677812066,0.0014187691687694848,0.25603044632407346,-0.004517596866582322,0.2579202837533861,-0.011811710684565182,0.259605854206432,-0.018227825558429243,0.26154331431546224,-0.025500595765210857,0.2635873301841365,-0.03305745460542151,210502.56923076924,0.46510596216366296,0.002163848445081825,0.2597174332114117,0.0028751804492109768,-1.6846348655197574,0.02214083524281992,0.004682223398817719,0.5851660602247004,0.0006598779993286716,46.96355299175616,1.0,0.33988512619652295,0.7356980695138894,0.24502651748116372,0.04018865632207924,0.2489632701585565,0.023740585587944108,0.2545626458303174,0.0012223244721464544,0.25768194837904845,-0.010897714856251947,0.2620073465256722,-0.027226498181275573,226787.29076923078,0.4317084950744662,0.002133885221534112,0.2535172104536381,0.006320008825709347,0.21465057498867784,0.049858617601546355,0.008143780436497258,-0.10947445347482612,0.0006124947027075256,49.28114818078914,1.0,0.3154792848621099,0.7401628939903592,0.2451833945747493,0.039523106465134294,0.24924146578875522,0.022597917948487027,0.2547872227366172,0.0003398178466840167,0.2579962621139814,-0.012102726242567715,0.26192289571405847,-0.026912850489190603,227395.39617083946,0.43055401142090133,0.0021184401509846272,0.25376240821025675,0.006293130282761395,0.17660460245004228,0.04959860151978992,,-0.12803795178131253,0.0006108567568939994,49.5089170835645,1.0,0.3146356237306587,0.8134128469810032,0.01981126633746662,9.284129313770553,0.018912374875234658,8.927500201714171,-0.0008814292329405491,-0.4160746446062546,0.24409245285623568,-0.042300742396168156,0.2586335820986732,0.014751528238376499,236.80208333333334,90.0,2.3778554341558518e-05,0.005111054529271022,-0.018512471049667665,0.00024330588178922993,5.1453004382612305e-05,0.5160829999094084,-0.00020030577536735435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.002163848445081825,0.0,0.0,0.46510596216366296,-0.0,-0.0,-1.6846348655197574,0.0,0.0,0.02214083524281992,0.0,0.0,0.004682223398817719,0.0,0.0,46.96355299175616,-0.0,-0.0,-0.018227825558429243
680,2025-12-23 10:30:00,104722.0,0.25499114602761797,10.0,30.0,1.0,60.0,0.15384615384615385,2025-12-23 10:30:00-05:00,685.8494364406798,0.0004603927268103103,0.25603044632407346,-0.0040592840085119635,0.2579202837533861,-0.01135675598344515,0.259605854206432,-0.01777582478993152,0.26154331431546224,-0.0250519433272201,0.2635873301841365,-0.032612281290278315,210378.38461538462,0.4977792760955626,0.002164918546869598,0.2597207517437055,0.002869060057384787,-1.6484861318653226,0.022093421785687715,0.004170644944682605,0.5822798549520216,0.00022917395827129838,47.091051872776106,1.0,0.40205249223103134,0.7360618989776566,0.24502651748116372,0.04066755161396061,0.2489632701585565,0.024211908307689413,0.2545626458303174,0.0016832799482536273,0.25768194837904845,-0.010442339358100225,0.2620073465256722,-0.026778640336204352,226428.42615384614,0.4624949339569535,0.0021335604787396396,0.25351454807479873,0.006319070764512542,0.23367327378444736,0.04985174075807373,0.002460984492418014,-0.11508121088797911,0.0002129293037803962,49.33498499731913,1.0,0.37355360050369324,0.7400502531771919,0.24518347532123863,0.04000135283803019,0.24926319089617985,0.022979546682541898,0.2548011739780742,0.0007455697576969873,0.2579785028406141,-0.011579867237394502,0.2619217867698498,-0.026460726416476996,227204.9705882353,0.46091421208292227,0.002117602469156353,0.25376404261580343,0.00628863888522471,0.19513020769846387,0.04956288385384572,,-0.13055295932790176,0.00021220155092648225,49.545022297757285,1.0,0.3722768636054372,0.8130912041153864,0.01981126633746662,9.285542423043827,0.018856585914989656,8.904686403440994,-0.0009361344142682321,-0.4420727817913743,0.24394737164637528,-0.04331042294325991,0.2586335820986732,0.014284559004494742,236.8125,90.0,2.3790313701863715e-05,0.005470101935116073,-0.018115232218300248,0.0002427848547877771,4.583126312838028e-05,0.5174840865140232,-0.00019533873395529143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.002164918546869598,0.0,0.0,0.4977792760955626,-0.0,-0.0,-1.6484861318653226,0.0,0.0,0.022093421785687715,0.0,0.0,0.004170644944682605,0.0,0.0,47.091051872776106,-0.0,-0.0,-0.01777582478993152
681,2025-12-23 10:45:00,74837.0,0.25445427330738923,10.0,45.0,1.0,75.0,0.19230769230769232,2025-12-23 10:45:00-05:00,686.1369639631906,-0.0021054563211013733,0.25603044632407346,-0.006156193684438469,0.2579202837533861,-0.013438301150873973,0.259605854206432,-0.019843854888366142,0.26154331431546224,-0.027104653875887303,0.2635873301841365,-0.03464907387759154,210304.08846153846,0.3558513795307721,0.002162749669565444,0.2597229240818366,0.0028652471517543365,-1.8388119751629404,0.022063875661984464,1.481294410961052e-05,0.5887488328731295,-0.000749229536405708,46.57482382496346,1.0,0.3147916049695292,0.7353244911202325,0.24502651748116372,0.0384764715392499,0.2489632701585565,0.022055474871195687,0.2545626458303174,-0.00042572044525497984,0.25768194837904845,-0.012525809789792999,0.2620073465256722,-0.028827715399739363,226210.1676923077,0.33082951470949656,0.0021270228221517305,0.25351375648741487,0.006318853176031247,0.14884296149528348,0.049850179837045115,0.0030281997219203712,-0.11391579687008117,-0.0006965470929520093,49.09581406452992,1.0,0.29265687839686233,0.7377825909940576,0.24518355606772793,0.03781133363242525,0.2492849160036045,0.020736743268132546,0.2548151252195313,-0.0014161322324614525,0.2579607435672467,-0.01359303827151268,0.2619206778256411,-0.028506357650854144,227025.11306901617,0.3296419457227597,0.0021161237555870254,0.25376584452977086,0.006284189115664518,0.10954934120336061,0.04952746203736871,,-0.13162686882152208,-0.0006940467183221402,49.38320670985449,1.0,0.2916063366009028,0.8125234256894831,0.01981126633746662,9.314082637545575,0.018800803063685208,8.884547992076083,-0.0009908336053301074,-0.4682304627572428,0.24389246516947727,-0.04150768623623369,0.2586335820986732,0.01642459659632138,236.82291666666666,90.0,2.3766479885334553e-05,0.003910454720118375,-0.020206725001790556,0.0002424601721097194,1.6277960560011562e-07,0.5118112508237743,-0.00021806433943259498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.002162749669565444,0.0,0.0,0.3558513795307721,-0.0,-0.0,-1.8388119751629404,0.0,0.0,0.022063875661984464,0.0,0.0,1.481294410961052e-05,0.0,0.0,46.57482382496346,-0.0,-0.0,-0.019843854888366142
682,2025-12-23 11:00:00,256081.0,0.25403612581890095,11.0,0.0,1.0,90.0,0.23076923076923078,2025-12-23 11:00:00-05:00,686.4494247023075,-0.0016433109299097692,0.25603044632407346,-0.007789388073979979,0.2579202837533861,-0.015059528773623109,0.259605854206432,-0.021454556194646333,0.26154331431546224,-0.028703423431831424,0.2635873301841365,-0.036235445605687026,209825.75,1.220446012941691,0.0021623519907985654,0.25972086528236277,0.0028688514483087403,-1.9815384539388106,0.022091805717571352,0.0034200692132745373,0.6045388710267714,-0.0020055722724318806,46.17751096282046,1.0,1.173505781674703,0.7351892822511713,0.24502651748116372,0.0367699318031153,0.2489632701585565,0.020375919938365714,0.2545626458303174,-0.0020683317841039945,0.25768194837904845,-0.01414853691956925,0.2620073465256722,-0.030423653429848433,225805.9,1.1340757703850963,0.002119392290109288,0.25351412212691665,0.006318900785139855,0.08260988892433495,0.04985048353224619,0.005308824033551752,-0.1022470097547735,-0.0018636391088196706,48.91056733700296,1.0,1.090457471524131,0.735135852255617,0.24518407882830842,0.036103677828082895,0.2492872702751093,0.019049731414487747,0.2548011739780742,-0.003002529961809002,0.25796001275586206,-0.01521122167362716,0.2619172722237002,-0.030090212599908527,226801.9633431085,1.1290951640158329,0.0021160733670174433,0.253766853956131,0.006279628809919242,0.042880219662758914,0.04949132411914448,,-0.12849974168275163,-0.0018554544239354816,49.257713312950244,1.0,1.0856684269383008,0.812504078100258,0.01981126633746662,9.347616498333604,0.018856585914989656,8.911121045659952,-0.0009361344142682321,-0.44239222933356603,0.24252079660115083,-0.045329494695408964,0.2586335820986732,0.018097647588318708,236.83333333333334,90.0,2.3762109788995228e-05,0.013411494647710891,-0.021775147845481437,0.00024276709579748742,3.758317816785206e-05,0.5074451754156095,-0.00023576435378732237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0021623519907985654,0.0,0.0,1.220446012941691,-0.0,-0.0,-1.9815384539388106,0.0,0.0,0.022091805717571352,0.0,0.0,0.0034200692132745373,0.0,0.0,46.17751096282046,-0.0,-0.0,-0.021454556194646333
683,2025-12-23 11:15:00,188502.0,0.2539801290214221,11.0,15.0,1.0,105.0,0.2692307692307692,2025-12-23 11:15:00-05:00,686.5833518558111,-0.00022042848157266537,0.25603044632407346,-0.008008099552567118,0.2579202837533861,-0.015276637706135007,0.259605854206432,-0.0216702554809742,0.26154331431546224,-0.028917524861361076,0.2635873301841365,-0.03644788676300572,210341.64615384614,0.8961706036194449,0.002164354332398615,0.25971784999304287,0.002874428829967695,-1.996125599563121,0.02213501174481995,0.00903816467572921,0.6065453011086834,-0.0001975415253858932,46.12441192073932,1.0,0.9306387037586542,0.7358700687697521,0.24502651748116372,0.03654139818130774,0.2489632701585565,0.020151000023700388,0.2545626458303174,-0.002288304346442103,0.25768194837904845,-0.014365846660632262,0.2620073465256722,-0.030637375671691666,225603.94,0.8355439182489455,0.0021133457154302424,0.25351556170348366,0.006318912974410203,0.07352013231069804,0.04985029662045691,0.005539773908216709,-0.09598130144409187,-0.0001841776771868903,48.88578976744594,1.0,0.8676802227969818,0.7330385275410506,0.2451846015888889,0.035873082467393264,0.2492896245466141,0.01881548212581513,0.2547872227366172,-0.003167716601037833,0.2579592819444774,-0.015425507828447918,0.26191386662175925,-0.030291399621825317,226844.83162518303,0.8309733073904143,0.0021154265183704122,0.253767248204832,0.006275031746553854,0.03392505810142083,0.04945501668118235,,-0.12571292080232774,-0.00018317018437548474,49.2409303096556,1.0,0.8629338192131224,0.8122557090352633,0.01981126633746662,9.374361323288449,0.018912374875234658,8.940218301604505,-0.0008814292329405491,-0.4166673837574586,0.2415017527420619,-0.049131309317146196,0.2586335820986732,0.018322114785832816,236.84375,90.0,2.3784113542841925e-05,0.009848028611202693,-0.021935446149045287,0.00024324188730571374,9.932049094207924e-05,0.5068616694586738,-0.00023813467561510112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.002164354332398615,0.0,0.0,0.8961706036194449,-0.0,-0.0,-1.996125599563121,0.0,0.0,0.02213501174481995,0.0,0.0,0.00903816467572921,0.0,0.0,46.12441192073932,-0.0,-0.0,-0.0216702554809742
684,2025-12-23 11:30:00,79649.0,0.25406924471812564,11.0,30.0,1.0,120.0,0.3076923076923077,2025-12-23 11:30:00-05:00,686.5374779389175,0.0003508766494721982,0.25603044632407346,-0.0076600327582345504,0.2579202837533861,-0.014931121272116325,0.259605854206432,-0.02132698241813836,0.26154331431546224,-0.02857679469612325,0.2635873301841365,-0.036109798825921254,210659.40384615384,0.378093731140378,0.0021639081433511196,0.25971390763980445,0.0028816113294389107,-1.9588564439666833,0.022190658602968608,0.010882813136667334,0.6118506342736495,0.00013266426156897796,46.223581803280005,1.0,0.42171993088734466,0.7357183666384746,0.24502651748116372,0.03690509635414084,0.2489632701585565,0.02050894718854443,0.2545626458303174,-0.0019382306095319434,0.25768194837904845,-0.014020010651303164,0.2620073465256722,-0.030297248961943756,225393.13384615385,0.35337811157267046,0.0021120778728343503,0.2535176430971775,0.006318842729914102,0.0872947222339932,0.049849333188159886,0.007273549240833978,-0.09868542535119702,0.00012399212778543123,48.92709203525213,1.0,0.39415250906182475,0.7325987615988951,0.2451851243494694,0.03623433677808874,0.24929197881811888,0.019163335790648182,0.2547813452617407,-0.0027949477340402755,0.25795855113309274,-0.01507725329469859,0.26191046101981835,-0.0299385380452573,226788.77485380118,0.3512034493389081,0.0021138879031576767,0.253767559434096,0.006270441619485267,0.04811228655604549,0.04941878018978004,,-0.12540198852511514,0.000123229089587115,49.268480998476946,1.0,0.3917269242626283,0.8116649303059149,0.01981126633746662,9.37998858483397,0.01893587986096486,8.957844847249886,-0.0008583808645746873,-0.40606735262189536,0.2412463214018258,-0.05047019103207902,0.2586335820986732,0.017964934660279017,236.85416666666666,90.0,2.377921036649582e-05,0.0041548761663777805,-0.021525894988644875,0.0002438533912414133,0.00011959135315019049,0.5079514483876925,-0.0002343624441553666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0021639081433511196,0.0,0.0,0.378093731140378,-0.0,-0.0,-1.9588564439666833,0.0,0.0,0.022190658602968608,0.0,0.0,0.010882813136667334,0.0,0.0,46.223581803280005,-0.0,-0.0,-0.02132698241813836
685,2025-12-23 11:45:00,274715.0,0.25396119041172405,11.0,45.0,1.0,135.0,0.34615384615384615,2025-12-23 11:45:00-05:00,686.8501935970198,-0.00042529471255547957,0.25603044632407346,-0.008082069699359998,0.2579202837533861,-0.015350065857742295,0.259605854206432,-0.021743206877836686,0.26154331431546224,-0.028989935848992728,0.2635873301841365,-0.036519736231964674,210267.67307692306,1.3065013560096796,0.0021637428244328447,0.25970976815297003,0.002888962912152758,-1.9898413084722986,0.022247626130497702,0.00870553794788358,0.6130132115090712,-0.000555648118657481,46.11985182311035,1.0,1.557751616780772,0.735662159000964,0.24502651748116372,0.03646410609923955,0.2489632701585565,0.020074930129189535,0.2545626458303174,-0.002362701002857522,0.25768194837904845,-0.014439342727458719,0.2620073465256722,-0.03070965841471079,224991.09692307693,1.2210038697394474,0.0021107075295487667,0.25352062144536985,0.0063186454719658764,0.06972522327908393,0.04984719141142888,0.006591749017975938,-0.1026810805949182,-0.0005192864898099666,48.87905466699639,1.0,1.4558123062278026,0.7321234421010223,0.2451856471100499,0.035791423376978146,0.24930632361275695,0.0186712744847877,0.25477546778686416,-0.0031960587972359655,0.2579548924618538,-0.015482172142636771,0.2619070554178774,-0.030338491620531496,226573.97226277372,1.2124737773560053,0.002112389525659329,0.253767999850569,0.0062658668892579756,0.03083221596778915,0.04938263999359749,,-0.1262651187936403,-0.0005156586866216788,49.23602777544124,1.0,1.4456418114629292,0.8110896015640494,0.01981126633746662,9.38607839320208,0.018959385931179094,8.975326615133353,-0.0008353314327924204,-0.3954438434036889,0.24108908703710355,-0.05068531673580571,0.2586335820986732,0.018398053967908407,236.86458333333334,90.0,2.3777393675086206e-05,0.01435715775834813,-0.021866388005190095,0.0002444794080274473,9.566525217454484e-05,0.5068115584957182,-0.00023893633931688669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0021637428244328447,0.0,0.0,1.3065013560096796,-0.0,-0.0,-1.9898413084722986,0.0,0.0,0.022247626130497702,0.0,0.0,0.00870553794788358,0.0,0.0,46.11985182311035,-0.0,-0.0,-0.021743206877836686
686,2025-12-23 12:00:00,110600.0,0.2545678885610369,12.0,0.0,1.0,150.0,0.38461538461538464,2025-12-23 12:00:00-05:00,686.9081063796871,0.0023889404059307395,0.25603044632407346,-0.005712436876297535,0.2579202837533861,-0.012997795844372741,0.259605854206432,-0.01940620969737085,0.26154331431546224,-0.026670250672176914,0.2635873301841365,-0.034218039299532335,210817.8153846154,0.5246235940649593,0.0021636215309562266,0.2597057687775052,0.0028962173380601957,-1.773996774672124,0.02230383523395231,0.013896625494179499,0.6123966263091294,0.0012532945017663874,46.795407509806175,1.0,0.6658684078516791,0.7356209198019825,0.24502651748116372,0.03894015708159698,0.2489632701585565,0.022511828346852204,0.2545626458303174,2.0595051180431013e-05,0.25768194837904845,-0.012084897050804615,0.2620073465256722,-0.028394081552619212,225091.85076923078,0.491354971857198,0.0021103844791807813,0.2535230260202679,0.0063185150754066395,0.16536520500455978,0.04984568995245037,0.005206132252967236,-0.09968757743713288,0.0011738177459246217,49.16018045408144,1.0,0.6236428488956743,0.7320113883256553,0.24518616987063035,0.03826365367735343,0.24932666366896167,0.021021517774906594,0.254771502902032,-0.0007992037518944202,0.2579497698606877,-0.013110619565496221,0.2619036498159365,-0.028009389178253543,226644.14868804664,0.4879896553262887,0.00211089953305128,0.25376828146946284,0.006261295938003676,0.12770632461576395,0.04934656058469725,,-0.12552924424970655,0.0011657782052851857,49.423370693173325,1.0,0.6193714856064433,0.8105174923502345,0.01981126633746662,9.387515181668247,0.018975243499894046,8.989174142487757,-0.0008197819196242598,-0.38835667296741255,0.24102956512682916,-0.053181583548239646,0.2586335820986732,0.015970959890573504,236.875,90.0,2.3776060779738756e-05,0.005765094440274278,-0.019494470051342024,0.0002450970904829924,0.00015271017026570878,0.5142352473605074,-0.0002132550516194599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0021636215309562266,0.0,0.0,0.5246235940649593,-0.0,-0.0,-1.773996774672124,0.0,0.0,0.02230383523395231,0.0,0.0,0.013896625494179499,0.0,0.0,46.795407509806175,-0.0,-0.0,-0.01940620969737085
